4.672000;-7.510327;3.448026;-0.491306
4.736000;-7.429326;3.120559;-0.665996
4.800000;-7.461099;3.423767;-0.565095
4.864000;-7.529525;3.418662;-0.553813
4.928000;-7.542926;3.505900;-0.457305
4.992000;-7.632861;3.571442;-0.426097
5.056000;-7.634539;3.710974;-0.341463
5.120000;-7.792893;3.769492;-0.300100
5.184000;-7.874590;3.833264;-0.206832
5.248000;-7.867198;4.010021;-0.189045
5.312000;-7.814250;3.627727;-0.308650
5.376000;-8.029045;4.620831;0.131752
5.440000;-7.897823;3.966406;-0.168531
5.504000;-7.857412;3.960573;-0.160462
5.568000;-7.908454;3.938197;-0.166825
5.632000;-7.819698;4.016428;-0.164020
5.696000;-7.868671;3.969166;-0.168217
5.760000;-7.925650;3.927658;-0.181700
5.824000;-7.880870;4.036263;-0.178089
5.888000;-7.773661;4.024859;-0.172419
5.952000;-7.716517;3.940194;-0.211443
6.016000;-7.632072;3.748965;-0.331909
6.080000;-7.484801;3.517328;-0.476384
6.144000;-7.446698;3.419824;-0.567009
6.208000;-7.492422;3.533342;-0.517541
6.272000;-7.275598;2.853046;-0.869448
6.336000;-7.321247;2.846668;-0.863563
6.400000;-7.476066;2.956568;-0.743605
6.464000;-7.805734;3.523924;-0.235630
6.528000;-8.112614;4.849375;0.203463
6.592000;-8.427856;4.707559;0.188512
6.656000;-8.103510;4.367315;0.085317
6.720000;-8.218816;5.135102;0.239817
6.784000;-7.871268;4.223326;0.042844
6.848000;-7.925027;3.797989;-0.242969
6.912000;-8.043285;4.158434;-0.045721
6.976000;-8.045258;4.210672;-0.017677
7.040000;-8.032189;4.297286;-0.022140
7.104000;-7.959203;4.126928;-0.117674
7.168000;-7.850254;3.936343;-0.200401
7.232000;-7.835614;4.192983;-0.070283
7.296000;-7.615970;3.457919;-0.491578
7.360000;-7.466739;3.233421;-0.666566
7.424000;-7.510412;3.319536;-0.565771
7.488000;-7.581341;3.356338;-0.554098
7.552000;-7.652547;3.500453;-0.451704
7.616000;-7.595958;3.565393;-0.429542
7.680000;-7.658397;3.738715;-0.344279
7.744000;-7.743264;3.721316;-0.303655
7.808000;-7.863905;3.814849;-0.206333
7.872000;-7.760742;4.014425;-0.187483
7.936000;-7.822719;3.632090;-0.309663
8.000000;-8.102676;4.655867;0.133397
8.064000;-7.865586;4.020522;-0.168518
8.128000;-7.880551;3.985818;-0.160469
8.192000;-7.964321;4.003320;-0.165103
8.256000;-7.839613;3.949051;-0.165398
8.320000;-7.928569;4.005551;-0.165924
8.384000;-7.842807;3.978717;-0.181367
8.448000;-7.919544;3.967709;-0.175521
8.512000;-7.767667;3.953348;-0.171284
8.576000;-7.749202;3.973562;-0.211653
8.640000;-7.700605;3.702167;-0.332979
8.704000;-7.508505;3.592690;-0.474763
8.768000;-7.441417;3.357340;-0.565344
8.832000;-7.390246;3.524757;-0.517470
8.896000;-7.286523;2.877026;-0.863062
8.960000;-7.330676;2.853324;-0.869314
9.024000;-7.387052;2.998584;-0.738449
9.088000;-7.831537;3.562094;-0.236582
9.152000;-8.004381;4.838251;0.201774
9.216000;-8.443235;4.675783;0.186677
9.280000;-8.132629;4.321561;0.086353
9.344000;-8.220254;5.120009;0.236566
9.408000;-7.908438;4.217946;0.042923
9.472000;-7.887178;3.735465;-0.240127
9.536000;-8.051725;4.230374;-0.045743
9.600000;-8.010283;4.233796;-0.017601
9.664000;-7.978650;4.262129;-0.022341
9.728000;-7.854893;4.055722;-0.118112
9.792000;-7.815488;3.877483;-0.198414
9.856000;-7.793002;4.148868;-0.068877
9.920000;-7.562566;3.492113;-0.491418
9.984000;-7.479509;3.155939;-0.670830
10.048000;-7.518465;3.364866;-0.572687
